Frame Number,Timecode,adaptive_ratio (w=2),content_val,delta_edges,delta_hue,delta_lum,delta_sat
584,00:00:19.442,1.0130285482638843,10.975882390115968,25.327163712200207,1.7491942364205137,15.966371220020855,15.212081713906532
585,00:00:19.476,1.003547389713899,11.034268651056971,26.741278794198504,1.7132192624893354,16.09048251019054,15.299104180491042
586,00:00:19.509,0.9986716387647332,11.186123487218376,25.732059910892026,1.8035121812494075,16.27798843492274,15.476869845482984
587,00:00:19.542,1.0114653103959497,11.420505893133631,24.239382879893828,1.7092852403071381,16.65757417764717,15.894658261446583
588,00:00:19.576,0.9939682771454713,11.373352924447815,26.348469049198975,1.8335150251208645,16.514456346573134,15.772087401649445
589,00:00:19.609,1.0096436801496667,11.570456915347426,26.300123234429805,1.8563607924921794,16.877855720921414,15.977154232628685
590,00:00:19.642,1.0083653774795847,11.592394223781085,25.713930230353586,1.8308370461655132,16.862285524694283,16.08406010048346
591,00:00:19.676,0.9907949053104107,11.45351060132082,23.332898852971844,1.6510806711536639,16.836382595506684,15.873068537302114
592,00:00:19.709,1.0016496154055607,11.58757544159004,23.616930514740734,1.6914399469143995,16.930870224665846,16.140416153189875
593,00:00:19.742,0.9972849667246425,11.48925648560685,24.547587449047302,1.548938287989383,16.84915631813442,16.06967485069675
594,00:00:19.776,1.0266748630675393,11.738806205959492,24.92226751350839,1.5674234524599489,17.1559626504882,16.493032514930324
595,00:00:19.809,0.9825790959452865,11.302248238379624,24.450895819508958,1.4578159067210161,16.513982367996967,15.934946440420893
596,00:00:19.842,0.9894870519727909,11.356163301418775,24.372333870509053,1.4898568584699972,16.6798985685847,15.89873447720163
597,00:00:19.876,0.998316967158946,11.426312130691693,24.148734477201632,1.3954403260972603,16.789292823964356,16.09420324201346
598,00:00:19.909,0.9873258452092635,11.439907416184788,22.281377381742345,1.5255474452554745,16.6706085884918,16.12356621480709
599,00:00:19.943,1.0159923875376669,11.683982683982684,22.68023035358802,1.5181296805384397,16.959617025310457,16.574201346099155
600,00:00:19.976,1.035619989860291,11.880581097734384,23.985567352355673,1.8800360223717887,16.813607924921794,16.948099345909565
601,00:00:20.009,0.9549509479508145,11.253475842891902,22.734619395203335,1.4084984358706987,16.496231870319463,15.855697222485544
602,00:00:20.043,0.9854177304221092,11.510435428318639,19.4712768982842,1.3805336998767657,16.845056403450563,16.30571618162859
603,00:00:20.076,1.0504423235478344,12.062399279552565,22.329723196511516,1.9333349132619206,16.98995165418523,17.263911271210542
604,00:00:20.109,0.9783255640874783,11.526613897051854,21.948999905204285,1.2390036970328941,16.915584415584416,16.42525357853825
605,00:00:20.143,0.9752101908678491,11.642122476064081,23.00656460327993,1.3234666793060954,16.99642146174993,16.60647928713622
606,00:00:20.176,1.0008234347232616,11.912969633772553,22.41432837235757,1.31216229026448,17.444757796947577,16.981988814105602
607,00:00:20.209,1.019198308804525,12.250276487502765,22.069864442127216,1.3809839795241254,17.773556735235566,17.596288747748602
608,00:00:20.243,1.004631277090563,12.193659746579456,22.970305242203054,1.3505308560053086,17.834865864062944,17.39558251967011
609,00:00:20.276,1.0171954206373721,12.329336114007646,23.375201440894873,1.4014361550857901,17.848800834202294,17.737771352734857
610,00:00:20.309,0.9968742728802391,12.057209214143521,22.86757038581856,1.342283628779979,17.604180491041806,17.225163522608778
611,00:00:20.343,1.003755544353755,11.982502290896454,22.154469617973266,1.4507536259361078,17.3406484026922,17.156104844061048
612,00:00:20.376,1.0130409451509326,11.874561569817045,21.46554175751256,1.3140108067115366,17.344795715233673,16.964878187505924
613,00:00:20.409,0.980882978253473,11.489572471324296,18.637311593515975,1.2744335956014787,16.86562707365627,16.32865674471514
614,00:00:20.443,0.9763739208724397,11.357514140360857,19.85200018959143,1.2000663570006636,16.68546781685468,16.187008247227226
615,00:00:20.476,1.0127851659081486,11.639420798179922,20.982083609820837,1.3558631149872027,16.970376338989478,16.592022940563087
616,00:00:20.509,0.9923487284891943,11.525808133472367,19.76739501374538,1.2987960944165324,16.880249312731063,16.398378993269503
617,00:00:20.543,0.9916973395447497,11.59705501311341,19.18724523651531,1.351170727083136,17.007607356147503,16.432386956109585
618,00:00:20.576,1.0085021634789708,11.86471071507568,20.353588017821593,1.3055028912693147,17.517158024457295,16.771471229500428
619,00:00:20.609,0.984495365724352,11.746650551395078,19.670703384207034,1.2968764811830504,17.276424305621386,16.666650867380795
620,00:00:20.643,1.019656510808256,12.189228046892282,21.199639776282112,1.3135605270641768,18.049791449426486,17.20433216418618
621,00:00:20.676,0.9962322559622004,12.075591683255917,19.725092425822353,1.349132619205612,17.774007014882926,17.10363541567921
622,00:00:20.710,0.9927617493478914,12.130043922014723,21.755616646127596,1.36967959048251,17.95295762631529,17.067494549246373
623,00:00:20.743,1.0187204078997694,12.419123455619806,23.19994786235662,1.4106550383922647,18.307896483078967,17.53881884538819
624,00:00:20.776,0.9834477715028646,12.189994312257086,22.20281543274244,1.323774765380605,18.006351312920657,17.23985685847
625,00:00:20.810,0.9912272621226207,12.367989066894175,19.930562138591334,1.341880746990236,18.36472651436155,17.39735993933074
626,00:00:20.843,1.0167906776353857,12.663491010206338,21.07877523935918,1.3822400227509717,18.757417764717033,17.85081524315101
627,00:00:20.876,1.0001734982786157,12.637193098871931,19.34436913451512,1.3492748127784624,18.769670110910987,17.792634372926344
628,00:00:20.910,0.9907888301446885,12.622318071223182,20.202507346667932,1.5411650393402219,18.555953170916673,17.769836003412646
629,00:00:20.943,0.9927597278557174,12.886205643504914,20.190420892975638,1.7875391032325338,18.30500521376434,18.566072613517868
630,00:00:20.976,0.9372050588400503,12.771771415932,22.86757038581856,1.8249834107498342,18.120485354061998,18.369845482984168
631,00:00:21.010,0.9965729748066533,13.889460296394603,27.146174992890323,2.3600341264574842,19.168570480614274,20.13977628211205
632,00:00:21.043,1.1200438882751822,15.112056435049135,36.24727462318703,4.860342212531994,20.030808607450943,20.44501848516447
633,00:00:21.076,1.1846849858204727,14.97886055550289,26.60228457673713,9.426794008910797,19.024196606313396,16.485591051284484
634,00:00:21.110,1.0240445164573042,12.329423010079944,25.381552753815527,11.222319651151768,14.118447246184472,11.647502132903593
635,00:00:21.143,0.8543712358001733,9.244059468512022,21.51993079912788,8.427813062849559,10.885202388852024,8.419162953834487
636,00:00:21.176,0.9112690113506263,8.824738521818814,11.560692956678357,9.886505829936487,9.217366575030809,7.370343160489146
637,00:00:21.210,0.8254210570739643,7.145866906815812,12.757251872215376,6.802350933737795,8.260806711536638,6.374443075173002
638,00:00:21.243,1.397106607094652,10.01669194552406,13.391790691060764,12.18662906436629,8.848540145985401,9.014906626220494
639,00:00:21.276,0.9073766996730945,6.543463835434639,11.536520049293772,5.420087212058015,7.73533036306759,6.474973931178311
640,00:00:21.310,0.8898075889681871,6.164320472714633,10.297658545833729,5.165939899516542,7.208479476727652,6.1185420418997065
641,00:00:21.343,0.93455544745878,5.518753752330395,10.285572092141436,4.614015546497298,6.463077068916485,5.479168641577401
642,00:00:21.376,0.9955610792355214,5.631892438461782,13.361574556830032,5.5064935064935066,6.123518816949474,5.265664991942364
643,00:00:21.410,0.9552806959384537,5.281195689954814,13.500568774291402,4.430728031092994,6.256635700066357,5.15622333870509
644,00:00:21.443,1.022188511817097,5.663743798780295,12.086453692293109,5.525926628116409,6.192103516921035,5.273201251303441
645,00:00:21.477,0.9496362038645666,5.299301671564446,11.60903877144753,4.590411413404114,6.180325149303251,5.127168451985971
646,00:00:21.510,1.0958307482047145,5.950816823079596,11.651341359370557,6.259929851170727,6.220565930419945,5.371954687648119
647,00:00:21.543,1.0222357001330222,5.425640661042121,9.929021708218789,4.798274717982747,6.205611906341833,5.273035358801782
648,00:00:21.577,0.9994400189201802,5.332977849401207,12.48530666413878,5.102023888520239,5.933026827187411,4.963882832495972
649,00:00:21.610,0.8835675279501614,4.647391537902487,10.660252156602521,4.126054602331974,5.456346573134894,4.359773438240592
650,00:00:21.643,1.0272853361482177,5.320014535343002,9.995497203526401,5.0842970897715425,6.013200303346289,4.862546212911177
651,00:00:21.677,0.9654864909536092,4.960580781748665,8.363825955066831,4.4946440420892975,5.761209593326382,4.625888709830316
652,00:00:21.710,1.1407390239496265,5.7738964198818215,9.439520333680917,5.837686036591146,6.253815527538155,5.230187695516163
653,00:00:21.743,0.9381016663232471,4.810329573103296,10.225139823679969,4.432623945397668,5.415394824153949,4.5829699497582705
654,00:00:21.777,1.0260659082699206,5.155235883338073,9.56038487060385,4.72229595222296,5.78550099535501,4.95791070243625
655,00:00:21.810,0.9437585025713914,4.621196321926249,11.125580623755805,4.123092236230923,5.290999146838563,4.449497582709261
656,00:00:21.843,0.9797880066645466,4.891672196416722,11.246445160678737,4.726466963693241,5.339771542326287,4.6087780832306375
657,00:00:21.877,0.9586524876925487,4.729113344076848,9.246137074604228,4.18108351502512,5.4453976680254055,4.5608588491800175
658,00:00:21.910,0.9485560516595678,5.46478339179069,11.167883211678832,5.609607545738933,5.824533131102474,4.960209498530666
659,00:00:21.943,0.7893183168336309,4.75468448826113,9.282396435681108,4.272348089866338,5.312588870983031,4.679116503934022
660,00:00:21.977,1.6757505399856616,8.669170853477423,12.708906057446203,12.112877997914493,6.574130249312731,7.320504313205043
661,00:00:22.010,0.871610682369182,5.2320757101779,11.264574841217177,4.444307517300218,6.067399753531141,5.184519859702341
662,00:00:22.043,0.8636288057185305,5.241681675988246,10.231183050526116,4.243743482794578,6.185278225424211,5.296023319745948
663,00:00:22.077,1.0268273594529294,5.345530382026733,10.636079249217936,4.359086169305147,6.2545027964735995,5.4230021803014505
664,00:00:22.110,0.9477649257951791,5.030698012449838,11.06514835529434,4.094487629159162,5.9488103137738175,5.048796094416533
665,00:00:22.144,0.9751916854707192,5.319027079975985,11.572779410370652,4.4720589629348755,6.094795715233672,5.390226561759408
666,00:00:22.177,0.8722387022713357,5.325599582898853,10.90802445729453,4.288676651815338,6.176983600341265,5.511138496539957
667,00:00:22.210,0.9989580114083235,6.115532277941038,11.862854298985686,5.855555028912693,6.506730495781591,5.984311309128827
668,00:00:22.244,1.3925564236936139,7.957413024931274,13.107759029291875,9.379443549151578,6.905346478339179,7.587449047303062
669,00:00:22.277,0.9320949138038614,5.885605270641768,11.071191582140488,5.492297848137264,6.129656839510854,6.034861124277183
670,00:00:22.310,0.8749719956442877,5.530255632445414,10.617949568679496,4.521613423073277,6.182718741112902,5.886434733150062
671,00:00:22.344,0.9854489632954262,5.654335324043353,10.920110910986823,5.252275097165608,5.953550099535501,5.75718077542895
672,00:00:22.377,1.0261309821171456,5.784624134989099,9.826286851834297,4.964996682149967,6.429140202862831,5.959735519954498
673,00:00:22.410,0.9778892403437325,5.750821562865358,10.841548961986918,4.705161626694474,6.476940942269409,6.070362119632192
674,00:00:22.444,0.9216851765627492,5.613849653995639,10.756943786140866,4.386174044933169,6.589202768034885,5.8661721490188645
675,00:00:22.477,1.0730695376178603,6.470597528991689,10.358090814295194,5.742724428855816,7.290785856479287,6.378282301639966
676,00:00:22.510,1.0140010457944575,6.357371946788006,11.204142572755712,5.238719309887193,7.694899990520429,6.138496539956394
677,00:00:22.544,0.9707108407164498,6.397912914336271,11.71781685467817,5.325575883970044,7.54059626504882,6.3275665939899515
678,00:00:22.577,0.9962772716696795,6.596004360602901,10.968456725755996,5.50135083894208,7.832140487249976,6.454521755616646
679,00:00:22.610,1.015698489115807,6.939852118684236,12.322139539292824,5.723623092236231,8.286022371788794,6.8099108920276805
680,00:00:22.644,0.9711150430875422,6.787468006446109,11.095364489525073,5.6328798938287985,8.198241539482416,6.531282586027111
681,00:00:22.677,1.0851158657926936,7.5489777862040635,12.122713053369989,6.834439283344393,8.749265333206939,7.063228742060859
682,00:00:22.710,0.956410395237005,6.87258665908301,11.60903877144753,5.606265996776946,8.351455114228838,6.660038866243246
683,00:00:22.744,0.9931902707608268,7.227454419060258,12.400701488292729,6.326500142193573,8.507654754005118,6.848208360982084
684,00:00:22.777,0.9894696959799324,7.179353493222107,11.457958100293867,6.127192150914778,8.469404682908333,6.941463645843208
685,00:00:22.810,1.017350588732783,7.507117578285462,13.881292065598634,6.857522040003792,8.627737226277372,7.0360934685752206
686,00:00:22.844,0.9926019638749985,7.415876702373052,10.20701014314153,6.283723575694379,8.855246942838184,7.108659588586596
687,00:00:22.877,1.0115826827389827,7.693659746579454,9.693335861219072,7.248578064271495,8.68783770973552,7.144563465731349
688,00:00:22.911,0.975876970520806,7.504463298258919,11.228315480140298,6.5590577305905775,9.005640345056403,6.948691819129776
689,00:00:22.944,0.948820229182883,7.994809934590957,10.521257939141151,7.175158782823017,9.312233387050906,7.497037633898948
690,00:00:22.977,0.8981988947895134,7.65552817012671,11.705730400985875,6.606692577495497,9.084652573703668,7.275239359180965
691,00:00:23.011,1.4110934952135297,10.850562454577053,12.775381552753815,13.513176604417481,9.749810408569532,9.288700350744147
692,00:00:23.044,0.9233858498598081,7.742961418143899,10.648165702910228,6.435136031851361,9.420513792776566,7.373234429803773
693,00:00:23.077,0.8790900827163242,7.364584320788701,12.630344108446298,5.710209498530666,9.287254716086833,7.096288747748602
694,00:00:23.111,1.01525924032356,7.670932473852183,12.352355673523556,6.7820172528201725,9.130367807375107,7.100412361361267
695,00:00:23.144,0.9681923669069721,7.245576199955761,10.152621101526211,5.993601289221727,8.76303441084463,6.980092899800929
696,00:00:23.177,1.020449430605821,7.869434701551491,11.095364489525073,7.1155085790122286,9.211323348184662,7.281472177457579
697,00:00:23.211,0.91532015633012,7.029497266723543,11.34918001706323,5.872713053369988,8.560455967390274,6.655322779410371
698,00:00:23.244,1.266388718894548,8.900930577937878,10.454782443833539,10.107119158214049,8.644942648592284,7.950729927007299
699,00:00:23.277,0.9417360707652679,6.703352608462097,10.436652763295099,5.952246658451038,7.920845577779884,6.23696558915537
700,00:00:23.311,0.924288628283769,6.5120864536922936,10.333917906910608,6.207673713148166,7.402076026163617,5.9265096217650965
701,00:00:23.344,0.93084437767013,6.0298053527980535,9.234050620911935,5.291781211489241,7.150180111858944,5.647454735045976
702,00:00:23.377,1.0567051593692223,6.547958732265301,9.771897810218977,6.479192340506209,7.11593515973078,6.048748696558915
703,00:00:23.411,1.0026350108914428,6.147723322905804,9.43347710683477,5.895084842165134,6.8151246563655326,5.732960470186748
704,00:00:23.444,0.9755391554900229,6.096707428824217,9.058797042373685,5.935041236136127,6.596833823111195,5.758247227225329
705,00:00:23.477,0.9520193882347499,5.8517947988750905,8.539079533605081,5.29313205043132,6.654374822258034,5.607877523935918
706,00:00:23.511,1.0781046910079168,6.450832622365469,9.010451227604513,6.6116219546876485,6.804152052327235,5.936723860081524
707,00:00:23.544,0.9848380208876663,5.891608999273232,9.46973646791165,5.672599298511707,6.451061712010617,5.551165987297374
708,00:00:23.578,1.0495406278454593,6.093863557367206,12.781424779599963,5.898023509337378,6.624680064461086,5.758887098303156
709,00:00:23.611,1.0020244189273873,5.53275981925617,10.074059152526306,5.079201820077732,6.219096596833823,5.299981040856953
710,00:00:23.644,0.9729694781929368,5.349677694568206,10.551474073371883,5.295928524030714,5.750379182860935,5.002725376812968
711,00:00:23.678,0.8719286558753578,4.751177046797484,8.043534932221064,4.2496682149966825,5.446013840174424,4.557849085221348
712,00:00:23.711,1.0917387231036229,5.615397984011122,10.074059152526306,5.957815906721017,5.765404303725472,5.12297374158688
713,00:00:23.744,1.0125499514638592,5.298337915126236,12.219404682908333,5.037491705374917,5.91252725376813,4.944994786235662
714,00:00:23.778,0.9664042108974528,5.174953392106676,11.554649729832212,5.063868613138686,5.554863020191488,4.9061285429898565
715,00:00:23.811,1.0626026561912245,5.389144310677157,9.282396435681108,5.065337946724808,5.92435301924353,5.177741966063134
716,00:00:23.844,0.9842920877637091,5.116535532593926,10.352047587449047,4.887003507441464,5.499146838562897,4.963456251777419
717,00:00:23.878,0.8741761679209623,4.6967564066104215,10.043843018295574,4.188240591525263,5.214119821784055,4.687908806521945
718,00:00:23.911,0.9196516924539714,5.531898758176131,11.778249123139634,5.815788226372168,5.558346762726325,5.221561285429899
719,00:00:23.944,0.908662596228675,5.453542199892564,12.177102094985306,5.318940183903687,5.845151199165798,5.1965352166082095
720,00:00:23.978,1.6509882873763944,8.794008910797231,11.071191582140488,12.687197838657692,6.348137264195659,7.346691629538345
721,00:00:24.011,0.7951858628359085,4.984232312699466,12.146885960754574,4.375628021613423,5.592188833064745,4.984880083420229
722,00:00:24.044,0.8508662380348687,5.336374695863746,11.192056119063418,4.585790122286473,6.126149398047208,5.29718456725756
723,00:00:24.078,0.9521922671016022,5.48811103738111,10.007583657218694,4.854678168546782,6.17255190065409,5.437103042942459
724,00:00:24.111,0.9564447836842941,5.820433216418618,9.89276234714191,5.052824912313963,6.669352545264954,5.739122191676937
725,00:00:24.144,1.0692207088529964,6.913593705564509,10.140534647833919,6.434780547919234,7.777135273485638,6.528865295288653
726,00:00:24.178,0.8836468397695039,6.603872404967295,12.763295099061523,5.840411413404114,7.667101147028155,6.304104654469618
727,00:00:24.211,1.0135652245712141,7.951630486302019,11.06514835529434,7.6624798559105125,8.860934685752204,7.33147691724334
728,00:00:24.244,1.1738670249138206,9.208060795652038,12.062280784908522,10.303678073751067,9.196867001611528,8.123637311593516
729,00:00:24.278,1.0036145063899635,8.655306980124498,12.152929187600721,7.988577116314342,9.92449521281638,8.052848611242771
730,00:00:24.311,0.9009701325213704,8.166034695231776,11.772205896293487,7.292658071855152,9.622713053369989,7.582732960470187
731,00:00:24.345,1.029857406201597,9.17081397920814,13.48848232059911,8.630178215944639,10.559389515593896,8.322874206085885
732,00:00:24.378,1.006263877758902,9.220226245773693,13.27696938098398,8.345435586311499,10.875248838752489,8.439994312257086
733,00:00:24.411,0.994956215122164,9.578174866496035,13.766470755521851,8.69366764622239,11.306427149492842,8.73442980377287
734,00:00:24.445,0.9812935051255209,9.736302019148734,13.826903023983316,8.64155370177268,11.655915252630582,8.911437103042942
735,00:00:24.478,1.022524162214124,10.379577843081492,16.123329225519008,9.884799507062281,12.047848137264195,9.206085884918002
736,00:00:24.511,1.001270031214545,10.509645464025027,14.987202578443455,9.475519006540905,12.539198028249123,9.51421935728505
737,00:00:24.545,0.998307464895534,10.77962366101052,14.666911555597688,10.192743387998862,12.674092331026637,9.472035264006067
738,00:00:24.578,1.0164989282566432,11.089755743040413,14.618565740828515,10.27933927386482,13.166769362024837,9.823158593231586
739,00:00:24.611,1.0083511070309605,11.21261888962619,15.301450374443075,10.354820362119632,13.439496634752109,9.843539672006825
740,00:00:24.645,0.9873123636918153,11.137137801371379,13.736254621291117,9.95729453028723,13.476087780832307,9.978031092994597
741,00:00:24.678,1.0104495470819281,11.472509242582236,13.941724334060101,10.555455493411698,13.687908806521945,10.174163427813063
742,00:00:24.711,0.990617731664677,11.346146554175752,13.367617783676177,10.301331879799033,13.65712389799981,10.07998388472841
743,00:00:24.745,1.02029228706028,11.719562675767056,15.150369703289412,10.751706322874206,14.0931841880747,10.313797516352261
744,00:00:24.778,0.9957922227180248,11.485219768066484,14.582306379751635,10.579865390084368,13.827258507915442,10.04853540619964
745,00:00:24.811,0.9980468974858204,11.642027680348846,15.108067115366385,10.71345625177742,14.010166840458812,10.202459948810313
746,00:00:24.845,0.9640158848316385,11.427267987486966,13.706038487060384,10.444947388378045,13.921058868139161,9.91579770594369
747,00:00:24.878,0.9542513441799525,12.027190570986193,15.023461939520333,11.619181912977533,14.271542326286852,10.19084747369419
748,00:00:24.911,0.8969899245151348,12.260830410465445,14.884467722058963,12.460683477106835,14.436060290074888,9.885747464214617
749,00:00:24.945,1.0505987573026523,15.085063355136347,17.452839131671247,16.726135178689923,16.459806616740924,12.069248269978196
750,00:00:24.978,1.137749709590625,16.13592125635921,26.37868518342971,19.085908616930514,17.930372547160868,11.391482604986255
751,00:00:25.012,1.2300430100248188,17.010214238316426,29.37008247227225,19.544980566878376,19.22513982367997,12.260522324390937
752,00:00:25.045,0.8940184241457712,12.37313963408854,39.238671912029574,12.88496539956394,14.840458811261731,9.393994691439946
753,00:00:25.078,0.927608893762248,11.721711378645685,37.5284387145701,12.011209593326381,13.550526116219547,9.603398426391127
754,00:00:25.112,0.9281160415840833,10.491815969918159,23.804270546971278,9.55901033273296,12.925324675324676,8.991112901696843
755,00:00:25.145,0.993162029624159,10.670750782064651,20.595317091667457,9.534624134989098,12.971940468290834,9.50568774291402
756,00:00:25.178,1.0063327952850005,10.452088665592315,18.52249028343919,8.376623376623376,12.65667361835245,10.322969001801118
757,00:00:25.212,0.995322233630582,10.311261730969761,18.848824533131104,8.055810977343825,12.698976206275477,10.17899800928998
758,00:00:25.245,0.964901363072782,10.071428571428571,18.31097734382406,7.513295099061523,12.430111858943976,10.270878756280217
759,00:00:25.278,0.9756614286034028,10.24462034316049,19.45314721774576,7.503578538250071,12.77950516636648,10.450777324864916
760,00:00:25.312,1.0133051088510912,10.743151009574367,19.43501753720732,8.007417764717035,13.384538818845389,10.837496445160678
761,00:00:25.345,1.0045166175735263,10.874877555534491,20.105815717129587,7.785145511422884,13.692695990141246,11.14679116503934
762,00:00:25.378,1.014739713330843,11.217429772174299,20.891435207128637,8.25239359180965,13.994359654943597,11.405536069769646
763,00:00:25.412,0.9888378191676734,11.098721837772933,18.419755427054696,7.915252630581097,13.891411508199829,11.489501374537872
764,00:00:25.445,1.0178344657053302,11.50120864536923,21.56827661389705,8.065883022087402,14.459545928524031,11.978196985496256
765,00:00:25.478,0.9863553879491235,11.302508926596516,21.012299744051568,7.90937529623661,14.302019148734477,11.696132334818467
766,00:00:25.512,1.0115960286254475,11.580078680443643,19.918475684899043,8.346407242392644,14.51706322874206,11.876765570196227
767,00:00:25.545,1.023147473957358,11.655433374411475,21.072732012513036,8.021329035927575,14.84301829557304,12.101952791733813
768,00:00:25.578,0.9774514001490101,11.33018927544475,21.453455303820267,7.8290833254336905,14.303512181249408,11.857972319651152
769,00:00:25.612,0.9764401431468634,11.354196290327677,20.06351312920656,7.813631623850602,14.251161247511613,11.997795999620816
770,00:00:25.645,1.0107914126371556,11.776542800265426,22.41432837235757,7.97364679116504,14.99341169779126,12.362569911839985
771,00:00:25.678,0.9904869461657207,11.75045027964736,23.65923310266376,8.04372452365153,15.00748886150346,12.20013745378709
772,00:00:25.712,1.0167592307783704,12.16842038739849,23.804270546971278,8.391506303915063,15.552848611242771,12.560906247037634
773,00:00:25.745,1.0093839254639394,12.154066736183523,28.052659019812303,8.148710778272822,15.487202578443455,12.826286851834297
774,00:00:25.779,1.0039946057614124,12.19033399690334,26.59019812304484,8.482225803393687,15.42553796568395,12.663238221632382
775,00:00:25.812,0.9943780624702805,12.055092109836636,24.354204189970613,8.272703573798465,15.425277277467059,12.467295478244383
776,00:00:25.845,1.0084496797447695,12.189749423326065,25.11565077258508,8.527538155275382,15.52666129490947,12.515048819793344
777,00:00:25.879,0.9929525338115385,11.958842860302715,24.608019717508768,8.234548298416911,15.234335008057636,12.407645274433596
778,00:00:25.912,0.9997511287392662,12.146182892533256,28.016399658735427,8.416082093089392,15.505782538629253,12.516684045881126
779,00:00:25.945,0.9770810612536313,11.783857869624292,27.387904066736183,8.457863304578632,14.915537017726798,11.978173286567447
780,00:00:25.979,1.094198996275449,12.664375770215186,28.91684045881126,9.935538913641103,15.02606882168926,13.031519575315196
781,00:00:26.012,0.9959755981091774,11.471663980788067,31.04405630865485,7.788013081808702,14.53204095174898,12.094937908806521
782,00:00:26.045,0.959921794209006,10.894721458590071,30.62103042942459,6.942127215849844,14.097615887761874,11.644421272158498
783,00:00:26.079,0.9943993618515969,10.729113344076849,26.668760072044744,7.385202388852024,13.5678500331785,11.234287610200019
784,00:00:26.112,1.0019981664061561,10.533217998546466,25.804578633045786,6.835197649066262,13.61562707365627,11.148829272916863
785,00:00:26.145,0.994408890335302,10.258563212942775,27.091785951275003,6.975637501184947,13.030239833159541,10.769812304483837
786,00:00:26.179,1.0099704040722115,10.166453376307391,26.946748506967484,6.916224286662243,12.997511612475115,10.585624229784814
787,00:00:26.212,0.9936987184155316,9.836185104433278,24.559673902739597,7.1068821689259645,12.390416153189875,10.011256991183998
788,00:00:26.245,0.9874475734275568,9.63639523493538,25.351336619584796,6.934899042563276,12.105815717129586,9.86847094511328
789,00:00:26.279,0.9915951057113592,9.532823016399659,26.42703099819888,6.9714901886434735,11.95791070243625,9.669068158119252
790,00:00:26.312,0.9947222071153738,9.500110595001106,24.390463551047493,6.8946345625177745,11.905417575125604,9.70027964735994
791,00:00:26.345,0.9977070616433433,9.481807122318072,22.2753341548962,7.015309508010238,11.571096786425253,9.859015072518723
792,00:00:26.379,1.0117046497903763,9.551039593010396,22.613754858280405,7.181486396814864,11.741136600625651,9.730495781590673
793,00:00:26.412,0.9942718789861038,9.430419945018485,22.716489714664895,7.238055739880558,11.310764053464784,9.742440041710115
794,00:00:26.445,0.9884549858025723,9.349827787783992,22.23303156697317,6.847497393117831,11.59946440420893,9.602521566025215
795,00:00:26.479,1.0167977011615017,9.556324454134673,21.985259266281165,7.3627595032704525,11.3364299933643,9.969783865769267
796,00:00:26.512,0.9857673881446686,9.298345814769172,19.513579486207224,7.019930799127879,11.25912408759124,9.615982557588397
797,00:00:26.546,1.004570981782168,9.515214712295005,21.483671438051,7.360365911460802,11.357735330363068,9.827542895061143
798,00:00:26.579,0.9704007233475577,9.309018232375896,18.721916769362025,6.9612522513982364,11.313892312067495,9.651910133661959
799,00:00:26.612,1.0136806202776063,9.723986475811294,19.87012987012987,7.677220589629349,11.509526969380984,9.985211868423548
800,00:00:26.646,1.0194665408273251,9.834304989414479,24.160820930893923,7.581524315100958,11.742771826713433,10.178618826429046
801,00:00:26.679,0.9883593757850418,9.712468796410404,18.437885107593136,7.719641672196417,11.412195468764812,10.005569248269978
802,00:00:26.712,1.0047223530626335,9.840608904477518,21.858351502512086,7.644871551805858,11.597118210256896,10.279836951369798
803,00:00:26.746,1.0091686319865234,9.908537934085379,22.00943217366575,7.725116124751161,11.57652384112238,10.423973836382595
804,00:00:26.779,0.97455489073799,9.72211426043543,21.646838562896956,7.566546592094038,11.488221632382217,10.111574556830032
805,00:00:26.812,0.9937177082589135,9.998870351060132,21.072732012513036,7.791615318987581,11.833088444402312,10.371907289790501
806,00:00:26.846,1.0064718718128227,10.155796757986538,23.01260783012608,7.895914304673429,12.00568774291402,10.565788226372169
807,00:00:26.879,1.0182893940122062,10.461884222833127,24.263555787278413,8.045430846525736,12.339534553038202,11.000687268935444
808,00:00:26.912,0.9527470226008575,10.17910070464815,22.547279362972795,7.872926343729263,12.15382974689544,10.510546023319746
809,00:00:26.946,0.9950628817008899,10.76214965083578,22.353896103896105,8.538273770025596,12.65534647833918,11.092828704142573
810,00:00:26.979,1.0644696456405758,11.355965810345372,24.348160963124467,9.2291686415774,12.862735804341643,11.975992985117072
811,00:00:27.012,1.0477172352800181,11.265238411223814,24.879964925585362,8.890036970328941,12.725945587259456,12.179732676083042
812,00:00:27.046,0.961105444816985,10.46627642430562,17.67643852497867,7.5576357948620725,12.555905773059058,11.285287704995735
813,00:00:27.079,0.9733029696762953,10.424305621385914,18.510403829746895,7.743340601004834,12.490070148829274,11.039506114323633
814,00:00:27.112,0.9961601455630605,10.51381647549531,19.16911555597687,7.786520049293772,12.53595127500237,11.218978102189782
815,00:00:27.146,1.0004682429291305,10.595617278099029,22.57145227035738,7.728386576926723,12.701511991657977,11.35695326571239
816,00:00:27.179,1.0061441662639312,10.73117515088318,21.610579201820077,7.839961133756754,12.742890321357475,11.610673997535311
817,00:00:27.213,0.9968296036700822,10.693335861219074,24.456939046355103,7.624111290169684,12.840127026258413,11.61576926722912
818,00:00:27.246,1.0048129343842767,10.859805036812338,19.55588207413025,8.15382974689544,12.843989951654185,11.581595411887383
